id,phosphorus_content,nitrogen_content,total_nutrient,water_content,particle_size
1805-1,45.01148035736081,15.926679532272603,61.06614512221016,2.929455938623396,95.60554558989239
1805-2,44.804460861819386,16.265020419839583,60.95648387762556,2.911396192182494,95.51046367787691
1805-3,44.78593089419378,16.0881534197106,61.013160026177104,2.896266823515944,95.42016158431515
1805-4,44.78255594639919,16.320669649591963,60.90567975838965,2.8835923489878876,95.33439902518288
1805-5,44.79157288819997,15.988736922202133,60.82075657857172,2.8729744370245465,95.25294779566198
1805-6,44.8672693906826,16.19730672954965,60.912686333470106,2.864079389406462,95.17559116291233
1805-7,44.96761136803759,16.128074348613996,61.038881722293155,2.8566276538485518,95.1021232893693
1805-8,45.0027504486366,16.301282209187082,61.0668299831712,2.8503850382708533,95.0323486850325
1805-9,44.937608141986665,16.271387239973585,61.01449511357626,2.8451553506433105,94.96608168728817
1805-10,44.809632780486375,16.065267477378928,60.925537310929826,2.8407742330906967,94.9031459668812
1805-11,44.686485441143994,16.192687841939918,60.81985310218593,2.837103996476806,94.84337405872225
1805-12,44.62574427137583,16.269051596854794,60.73937027687796,2.8340292931299604,94.78660691628136
1805-13,44.65155431510053,16.32723669590675,60.733947307808705,2.8314534917128737,94.73269348838251
1805-14,44.74425080628439,16.145574647083897,60.80687219651665,2.8292956403067953,94.6814903172729
1805-15,44.84854615113495,16.18276702981509,60.91076304460864,2.8274879222661777,94.63286115689752
1805-16,44.90233371759587,15.850444330085558,60.98620361895496,2.825973524886836,94.58667661036323
1805-17,44.871401354308524,15.99175114885706,60.99361747857597,2.8247048539044006,94.54281378562777
1805-18,44.76864490612875,16.179358402897304,60.92796609659396,2.8236420377085794,94.50115596849743
1805-19,44.646539413136686,16.09417779275173,60.821734001197456,2.8227516742638885,94.46159231206327
1805-20,44.5679571734076,15.92649145079359,60.73053013085513,2.8220057813552573,94.42401754174963
1805-21,44.57184472018964,16.128007056338433,60.70291210088337,2.8213809171669713,94.38833167518996
1805-22,44.652246966889784,16.064599648375122,60.75293997679859,2.820857443556639,94.35443975618459
1805-23,44.76180323479128,15.876229250949477,60.85290387517455,2.8204189088704608,94.3222516020327
